density,noise_percent,iterations,converged,initial_acc,final_acc
0.002,55.00000000000001,13,True,0.1111111111111111,0.07407407407407407
0.002,55.00000000000001,5,True,0.07407407407407407,0.06172839506172839
0.002,55.00000000000001,6,True,0.16049382716049382,0.08641975308641975
0.002,55.00000000000001,8,True,0.08641975308641975,0.14814814814814814
0.002,60.0,3,True,0.1728395061728395,0.09876543209876543
0.002,60.0,15,True,0.12345679012345678,0.08641975308641975
0.002,60.0,4,True,0.12345679012345678,0.09876543209876543
0.002,60.0,7,True,0.14814814814814814,0.04938271604938271
0.002,60.0,7,True,0.09876543209876543,0.08641975308641975
0.002,60.0,4,True,0.16049382716049382,0.04938271604938271
0.002,60.0,8,True,0.13580246913580246,0.1111111111111111
0.002,60.0,3,True,0.12345679012345678,0.07407407407407407
0.002,60.0,4,True,0.12345679012345678,0.1111111111111111
0.002,60.0,9,True,0.09876543209876543,0.09876543209876543
0.002,60.0,8,True,0.12345679012345678,0.12345679012345678
0.002,60.0,10,True,0.07407407407407407,0.13580246913580246
0.002,60.0,5,True,0.09876543209876543,0.12345679012345678
0.002,60.0,4,True,0.07407407407407407,0.12345679012345678
0.002,60.0,17,True,0.037037037037037035,0.14814814814814814
0.002,60.0,5,True,0.12345679012345678,0.12345679012345678
0.002,60.0,7,True,0.09876543209876543,0.08641975308641975
0.002,60.0,7,True,0.12345679012345678,0.20987654320987653
0.002,60.0,9,True,0.09876543209876543,0.1111111111111111
0.002,60.0,9,True,0.14814814814814814,0.13580246913580246
0.002,60.0,3,True,0.08641975308641975,0.04938271604938271
0.002,60.0,10,True,0.07407407407407407,0.12345679012345678
0.002,60.0,12,True,0.12345679012345678,0.13580246913580246
0.002,60.0,4,True,0.12345679012345678,0.13580246913580246
0.002,60.0,13,True,0.1111111111111111,0.13580246913580246
0.002,60.0,4,True,0.13580246913580246,0.08641975308641975
0.002,60.0,6,True,0.1111111111111111,0.08641975308641975
0.002,60.0,18,True,0.07407407407407407,0.07407407407407407
0.002,60.0,5,True,0.14814814814814814,0.06172839506172839
0.002,60.0,6,True,0.09876543209876543,0.1728395061728395
0.002,60.0,4,True,0.14814814814814814,0.14814814814814814
0.002,60.0,6,True,0.09876543209876543,0.16049382716049382
0.002,60.0,15,True,0.12345679012345678,0.09876543209876543
0.002,60.0,6,True,0.08641975308641975,0.14814814814814814
0.002,60.0,3,True,0.1111111111111111,0.12345679012345678
0.002,60.0,12,True,0.08641975308641975,0.12345679012345678
0.002,60.0,4,True,0.13580246913580246,0.13580246913580246
0.002,60.0,6,True,0.09876543209876543,0.1111111111111111
0.002,60.0,6,True,0.07407407407407407,0.14814814814814814
0.002,60.0,13,True,0.12345679012345678,0.1111111111111111
0.002,60.0,16,True,0.12345679012345678,0.07407407407407407
0.002,60.0,20,False,0.09876543209876543,0.12345679012345678
0.002,60.0,13,True,0.12345679012345678,0.08641975308641975
0.002,60.0,5,True,0.16049382716049382,0.16049382716049382
0.002,60.0,6,True,0.13580246913580246,0.1728395061728395
0.002,60.0,15,True,0.1111111111111111,0.18518518518518517
0.002,60.0,19,True,0.14814814814814814,0.08641975308641975
0.002,60.0,5,True,0.04938271604938271,0.12345679012345678
0.002,60.0,3,True,0.09876543209876543,0.13580246913580246
0.002,60.0,5,True,0.14814814814814814,0.1728395061728395
0.002,70.0,5,True,0.13580246913580246,0.13580246913580246
0.002,70.0,7,True,0.12345679012345678,0.12345679012345678
0.002,70.0,13,True,0.08641975308641975,0.08641975308641975
0.002,70.0,8,True,0.08641975308641975,0.1111111111111111
0.002,70.0,10,True,0.09876543209876543,0.09876543209876543
0.002,70.0,12,True,0.12345679012345678,0.08641975308641975
0.002,70.0,4,True,0.12345679012345678,0.13580246913580246
0.002,70.0,8,True,0.1111111111111111,0.09876543209876543
0.002,70.0,17,True,0.1111111111111111,0.14814814814814814
0.002,70.0,6,True,0.09876543209876543,0.09876543209876543
0.002,70.0,6,True,0.1111111111111111,0.13580246913580246
0.002,70.0,13,True,0.1111111111111111,0.08641975308641975
0.002,70.0,4,True,0.06172839506172839,0.09876543209876543
0.002,70.0,5,True,0.07407407407407407,0.1728395061728395
0.002,70.0,5,True,0.12345679012345678,0.12345679012345678
0.002,70.0,9,True,0.06172839506172839,0.1111111111111111
0.002,70.0,11,True,0.08641975308641975,0.06172839506172839
0.002,70.0,4,True,0.08641975308641975,0.06172839506172839
0.002,70.0,18,True,0.1111111111111111,0.1111111111111111
0.002,70.0,5,True,0.13580246913580246,0.08641975308641975
0.002,70.0,6,True,0.12345679012345678,0.2222222222222222
0.002,70.0,11,True,0.06172839506172839,0.1111111111111111
0.002,70.0,6,True,0.09876543209876543,0.08641975308641975
0.002,70.0,10,True,0.07407407407407407,0.09876543209876543
0.002,70.0,3,True,0.14814814814814814,0.06172839506172839
0.002,70.0,5,True,0.12345679012345678,0.14814814814814814
0.002,70.0,5,True,0.08641975308641975,0.09876543209876543
0.002,70.0,4,True,0.1111111111111111,0.12345679012345678
0.002,70.0,7,True,0.1111111111111111,0.06172839506172839
0.002,70.0,9,True,0.1111111111111111,0.07407407407407407
0.002,70.0,4,True,0.13580246913580246,0.14814814814814814
0.002,70.0,5,True,0.12345679012345678,0.14814814814814814
0.002,70.0,12,True,0.1111111111111111,0.18518518518518517
0.002,70.0,4,True,0.09876543209876543,0.08641975308641975
0.002,70.0,7,True,0.1111111111111111,0.12345679012345678
0.002,70.0,11,True,0.13580246913580246,0.1111111111111111
0.002,70.0,3,True,0.14814814814814814,0.14814814814814814
0.002,70.0,8,True,0.12345679012345678,0.08641975308641975
0.002,70.0,5,True,0.08641975308641975,0.09876543209876543
0.002,70.0,6,True,0.09876543209876543,0.024691358024691357
0.002,70.0,5,True,0.1111111111111111,0.1111111111111111
0.002,70.0,7,True,0.1111111111111111,0.1111111111111111
0.002,70.0,11,True,0.1111111111111111,0.16049382716049382
0.002,70.0,9,True,0.09876543209876543,0.1728395061728395
0.002,70.0,8,True,0.18518518518518517,0.12345679012345678
0.002,70.0,3,True,0.08641975308641975,0.1111111111111111
0.002,70.0,16,True,0.12345679012345678,0.12345679012345678
0.002,70.0,6,True,0.12345679012345678,1.0
0.002,70.0,6,True,0.12345679012345678,0.08641975308641975
0.002,70.0,8,True,0.12345679012345678,0.08641975308641975
0.002,80.0,4,True,0.14814814814814814,0.08641975308641975
0.002,80.0,8,True,0.08641975308641975,0.16049382716049382
0.002,80.0,8,True,0.09876543209876543,0.1111111111111111
0.002,80.0,4,True,0.08641975308641975,0.08641975308641975
0.002,80.0,5,True,0.07407407407407407,0.1111111111111111
0.002,80.0,5,True,0.09876543209876543,0.1111111111111111
0.002,80.0,9,True,0.13580246913580246,0.18518518518518517
0.002,80.0,9,True,0.12345679012345678,0.14814814814814814
0.002,80.0,7,True,0.1111111111111111,0.04938271604938271
0.002,80.0,11,True,0.12345679012345678,0.07407407407407407
0.002,80.0,7,True,0.12345679012345678,0.12345679012345678
0.002,80.0,14,True,0.13580246913580246,0.14814814814814814
0.002,80.0,4,True,0.1111111111111111,0.08641975308641975
0.002,80.0,4,True,0.13580246913580246,0.037037037037037035
0.002,80.0,7,True,0.07407407407407407,0.037037037037037035
0.002,80.0,7,True,0.08641975308641975,0.13580246913580246
0.002,80.0,9,True,0.12345679012345678,0.12345679012345678
0.002,80.0,3,True,0.1728395061728395,0.09876543209876543
0.002,80.0,4,True,0.1111111111111111,0.037037037037037035
0.002,80.0,6,True,0.06172839506172839,0.08641975308641975
0.002,80.0,20,False,0.13580246913580246,0.1111111111111111
0.002,80.0,6,True,0.1111111111111111,0.12345679012345678
0.002,80.0,7,True,0.09876543209876543,0.12345679012345678
0.002,80.0,4,True,0.16049382716049382,0.07407407407407407
0.002,80.0,5,True,0.12345679012345678,0.14814814814814814
0.002,80.0,4,True,0.08641975308641975,0.12345679012345678
0.002,80.0,11,True,0.08641975308641975,0.13580246913580246
0.002,80.0,4,True,0.12345679012345678,0.12345679012345678
0.002,80.0,5,True,0.12345679012345678,0.16049382716049382
0.002,80.0,14,True,0.07407407407407407,0.09876543209876543
0.002,80.0,10,True,0.1728395061728395,0.06172839506172839
0.002,80.0,7,True,0.1111111111111111,0.1111111111111111
0.002,80.0,5,True,0.12345679012345678,0.13580246913580246
0.002,80.0,9,True,0.1111111111111111,0.08641975308641975
0.002,80.0,6,True,0.14814814814814814,0.09876543209876543
0.002,80.0,5,True,0.13580246913580246,0.024691358024691357
0.002,80.0,14,True,0.09876543209876543,0.1111111111111111
0.002,80.0,9,True,0.09876543209876543,0.16049382716049382
0.002,80.0,13,True,0.09876543209876543,0.07407407407407407
0.002,80.0,7,True,0.14814814814814814,0.06172839506172839
0.002,80.0,13,True,0.1111111111111111,0.09876543209876543
0.002,80.0,13,True,0.1111111111111111,0.18518518518518517
0.002,80.0,14,True,0.13580246913580246,0.16049382716049382
0.002,80.0,6,True,0.1111111111111111,0.08641975308641975
0.002,80.0,4,True,0.14814814814814814,0.09876543209876543
0.002,80.0,6,True,0.08641975308641975,0.14814814814814814
0.002,80.0,8,True,0.08641975308641975,0.037037037037037035
0.002,80.0,3,True,0.07407407407407407,0.1728395061728395
0.002,80.0,5,True,0.07407407407407407,0.06172839506172839
0.002,80.0,20,True,0.07407407407407407,0.1111111111111111
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,0.0,1,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,5.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,10.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,15.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,20.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,25.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,30.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,3,True,0.9012345679012346,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,3,True,0.9259259259259259,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,35.0,2,True,1.0,1.0
0.005,40.0,11,True,0.12345679012345678,0.06172839506172839
0.005,40.0,2,True,1.0,1.0
0.005,40.0,5,True,0.1728395061728395,0.1111111111111111
0.005,40.0,2,True,1.0,1.0
0.005,40.0,5,True,0.1728395061728395,0.16049382716049382
0.005,40.0,2,True,1.0,1.0
0.005,40.0,3,True,0.691358024691358,1.0
0.005,40.0,3,True,0.8765432098765432,1.0
0.005,40.0,2,True,1.0,1.0
0.005,40.0,4,True,0.16049382716049382,0.1111111111111111
0.005,40.0,3,True,0.32098765432098764,1.0
0.005,40.0,8,True,0.09876543209876543,0.08641975308641975
0.005,40.0,2,True,1.0,1.0
0.005,40.0,7,True,0.1111111111111111,0.13580246913580246
0.005,40.0,6,True,0.14814814814814814,0.1111111111111111
0.005,40.0,6,True,0.12345679012345678,0.07407407407407407
0.005,40.0,8,True,0.14814814814814814,0.09876543209876543
0.005,40.0,13,True,0.12345679012345678,0.16049382716049382
0.005,40.0,3,True,0.9012345679012346,1.0
0.005,40.0,18,True,0.18518518518518517,0.04938271604938271
0.005,40.0,4,True,0.24691358024691357,1.0
0.005,40.0,3,True,0.654320987654321,1.0
0.005,40.0,17,True,0.09876543209876543,0.16049382716049382
0.005,40.0,6,True,0.08641975308641975,0.1111111111111111
0.005,40.0,8,True,0.1728395061728395,0.1111111111111111
0.005,40.0,17,True,0.12345679012345678,0.07407407407407407
0.005,40.0,3,True,0.2716049382716049,1.0
0.005,40.0,3,True,0.38271604938271603,1.0
0.005,40.0,4,True,0.08641975308641975,0.09876543209876543
0.005,40.0,3,True,0.3333333333333333,1.0
0.005,40.0,3,True,0.41975308641975306,1.0
0.005,40.0,3,True,0.8395061728395061,1.0
0.005,40.0,4,True,0.13580246913580246,0.13580246913580246
0.005,40.0,3,True,0.5308641975308642,1.0
0.005,40.0,2,True,1.0,1.0
0.005,40.0,2,True,1.0,1.0
0.005,40.0,3,True,0.5555555555555556,1.0
0.005,40.0,20,False,0.13580246913580246,0.09876543209876543
0.005,40.0,7,True,0.13580246913580246,0.04938271604938271
0.005,40.0,3,True,0.18518518518518517,1.0
0.005,40.0,3,True,0.691358024691358,1.0
0.005,40.0,3,True,0.5679012345679012,1.0
0.005,40.0,8,True,0.16049382716049382,0.07407407407407407
0.005,40.0,3,True,0.3950617283950617,1.0
0.005,40.0,3,True,0.8888888888888888,1.0
0.005,40.0,3,True,0.345679012345679,1.0
0.005,40.0,3,True,0.48148148148148145,1.0
0.005,40.0,3,True,0.4074074074074074,1.0
0.005,40.0,3,True,0.9753086419753086,1.0
0.005,40.0,2,True,1.0,1.0
