dataset,sigma,target,cleaned_overlap,exact,knn_exact
Fashion-MNIST,0.4,55,0.19333333333333333,0,1
Fashion-MNIST,0.4,51,1.0,1,1
Fashion-MNIST,0.4,5,1.0,1,1
Fashion-MNIST,0.4,49,1.0,1,1
Fashion-MNIST,0.4,126,1.0,1,1
Fashion-MNIST,0.4,50,1.0,1,1
Fashion-MNIST,0.4,2,0.18,0,1
Fashion-MNIST,0.4,153,1.0,1,1
Fashion-MNIST,0.4,24,1.0,1,1
Fashion-MNIST,0.4,174,1.0,1,1
Fashion-MNIST,0.4,165,1.0,1,1
Fashion-MNIST,0.4,94,1.0,1,1
Fashion-MNIST,0.4,65,1.0,1,1
Fashion-MNIST,0.4,120,1.0,1,1
Fashion-MNIST,0.4,79,1.0,1,1
Fashion-MNIST,0.4,23,1.0,1,1
Fashion-MNIST,0.4,95,1.0,1,1
Fashion-MNIST,0.4,107,1.0,1,1
Fashion-MNIST,0.4,9,1.0,1,1
Fashion-MNIST,0.4,142,1.0,1,1
Fashion-MNIST,0.4,127,1.0,1,1
Fashion-MNIST,0.4,175,0.18666666666666668,0,1
Fashion-MNIST,0.4,172,0.22666666666666666,0,1
Fashion-MNIST,0.4,164,1.0,1,1
Fashion-MNIST,0.4,125,1.0,1,1
Fashion-MNIST,0.4,44,1.0,1,1
Fashion-MNIST,0.4,184,1.0,1,1
Fashion-MNIST,0.4,27,1.0,1,1
Fashion-MNIST,0.4,21,0.21333333333333335,0,1
Fashion-MNIST,0.4,36,0.18,0,1
Fashion-MNIST,0.4,159,1.0,1,1
Fashion-MNIST,0.4,69,1.0,1,1
Fashion-MNIST,0.4,139,1.0,1,1
Fashion-MNIST,0.4,139,0.19333333333333333,0,1
Fashion-MNIST,0.4,54,1.0,1,1
Fashion-MNIST,0.4,25,1.0,1,1
Fashion-MNIST,0.4,178,1.0,1,1
Fashion-MNIST,0.4,146,1.0,1,1
Fashion-MNIST,0.4,31,1.0,1,1
Fashion-MNIST,0.4,6,1.0,1,1
Fashion-MNIST,0.4,5,1.0,1,1
Fashion-MNIST,0.4,53,1.0,1,1
Fashion-MNIST,0.4,50,1.0,1,1
Fashion-MNIST,0.4,155,1.0,1,1
Fashion-MNIST,0.4,101,1.0,1,1
Fashion-MNIST,0.4,149,1.0,1,1
Fashion-MNIST,0.4,92,1.0,1,1
Fashion-MNIST,0.4,85,1.0,1,1
Fashion-MNIST,0.4,4,1.0,1,1
Fashion-MNIST,0.4,124,1.0,1,1
Fashion-MNIST,0.4,68,0.19333333333333333,0,1
Fashion-MNIST,0.4,35,0.22,0,1
Fashion-MNIST,0.4,23,1.0,1,1
Fashion-MNIST,0.4,96,1.0,1,1
Fashion-MNIST,0.4,154,1.0,1,1
Fashion-MNIST,0.4,124,0.20666666666666667,0,1
Fashion-MNIST,0.4,62,1.0,1,1
Fashion-MNIST,0.4,175,1.0,1,1
Fashion-MNIST,0.4,96,1.0,1,1
Fashion-MNIST,0.4,87,1.0,1,1
Fashion-MNIST,0.4,149,0.2,0,1
Fashion-MNIST,0.4,30,0.2,0,1
Fashion-MNIST,0.4,18,1.0,1,1
Fashion-MNIST,0.4,177,1.0,1,1
Fashion-MNIST,0.4,164,1.0,1,1
Fashion-MNIST,0.4,16,1.0,1,1
Fashion-MNIST,0.4,60,1.0,1,1
Fashion-MNIST,0.4,77,1.0,1,1
Fashion-MNIST,0.4,165,1.0,1,1
Fashion-MNIST,0.4,155,1.0,1,1
Fashion-MNIST,0.4,8,1.0,1,1
Fashion-MNIST,0.4,40,1.0,1,1
Fashion-MNIST,0.4,82,1.0,1,1
Fashion-MNIST,0.4,79,1.0,1,1
Fashion-MNIST,0.4,38,1.0,1,1
Fashion-MNIST,0.4,179,1.0,1,1
Fashion-MNIST,0.4,60,1.0,1,1
Fashion-MNIST,0.4,91,1.0,1,1
Fashion-MNIST,0.4,96,1.0,1,1
Fashion-MNIST,0.4,139,1.0,1,1
Fashion-MNIST,0.4,22,0.20666666666666667,0,1
Fashion-MNIST,0.4,44,1.0,1,1
Fashion-MNIST,0.4,156,1.0,1,1
Fashion-MNIST,0.4,63,1.0,1,1
Fashion-MNIST,0.4,56,1.0,1,1
Fashion-MNIST,0.4,136,1.0,1,1
Fashion-MNIST,0.4,84,1.0,1,1
Fashion-MNIST,0.4,183,0.22,0,1
Fashion-MNIST,0.4,32,1.0,1,1
Fashion-MNIST,0.4,130,1.0,1,1
Fashion-MNIST,0.4,184,0.26666666666666666,0,1
Fashion-MNIST,0.4,149,1.0,1,1
Fashion-MNIST,0.4,68,1.0,1,1
Fashion-MNIST,0.4,89,1.0,1,1
Fashion-MNIST,0.4,170,0.2733333333333333,0,1
Fashion-MNIST,0.4,184,1.0,1,1
Fashion-MNIST,0.4,31,1.0,1,1
Fashion-MNIST,0.4,91,1.0,1,1
Fashion-MNIST,0.4,166,1.0,1,1
Fashion-MNIST,0.4,10,1.0,1,1
Fashion-MNIST,0.4,3,1.0,1,1
Fashion-MNIST,0.4,58,0.2,0,1
Fashion-MNIST,0.4,153,1.0,1,1
Fashion-MNIST,0.4,97,1.0,1,1
Fashion-MNIST,0.4,144,1.0,1,1
Fashion-MNIST,0.4,132,0.24,0,1
Fashion-MNIST,0.4,133,1.0,1,1
Fashion-MNIST,0.4,22,1.0,1,1
Fashion-MNIST,0.4,49,1.0,1,1
Fashion-MNIST,0.4,79,1.0,1,1
Fashion-MNIST,0.4,116,1.0,1,1
Fashion-MNIST,0.4,27,1.0,1,1
Fashion-MNIST,0.4,74,1.0,1,1
Fashion-MNIST,0.4,23,1.0,1,1
Fashion-MNIST,0.4,188,1.0,1,1
Fashion-MNIST,0.4,147,1.0,1,1
Fashion-MNIST,0.4,83,1.0,1,1
Fashion-MNIST,0.4,19,1.0,1,1
Fashion-MNIST,0.4,184,1.0,1,1
Fashion-MNIST,0.4,162,1.0,1,1
Fashion-MNIST,0.4,73,1.0,1,1
Fashion-MNIST,0.4,169,1.0,1,1
Fashion-MNIST,0.4,18,1.0,1,1
Fashion-MNIST,0.4,195,1.0,1,1
Fashion-MNIST,0.4,10,1.0,1,1
Fashion-MNIST,0.4,138,1.0,1,1
Fashion-MNIST,0.4,38,1.0,1,1
Fashion-MNIST,0.4,152,1.0,1,1
Fashion-MNIST,0.4,124,0.18666666666666668,0,1
Fashion-MNIST,0.4,100,0.24,0,1
Fashion-MNIST,0.4,12,0.22,0,1
Fashion-MNIST,0.4,113,1.0,1,1
Fashion-MNIST,0.4,125,1.0,1,1
Fashion-MNIST,0.4,108,0.26,0,1
Fashion-MNIST,0.4,167,1.0,1,1
Fashion-MNIST,0.4,76,1.0,1,1
Fashion-MNIST,0.4,189,1.0,1,1
Fashion-MNIST,0.4,192,1.0,1,1
Fashion-MNIST,0.4,5,1.0,1,1
Fashion-MNIST,0.4,96,1.0,1,1
Fashion-MNIST,0.4,53,1.0,1,1
Fashion-MNIST,0.4,63,0.2,0,1
Fashion-MNIST,0.4,156,1.0,1,1
Fashion-MNIST,0.4,188,1.0,1,1
Fashion-MNIST,0.4,154,1.0,1,1
Fashion-MNIST,0.4,198,1.0,1,1
Fashion-MNIST,0.4,164,0.22,0,1
Fashion-MNIST,0.4,147,1.0,1,1
Fashion-MNIST,0.4,170,1.0,1,1
Fashion-MNIST,0.4,15,1.0,1,1
Fashion-MNIST,0.4,79,1.0,1,1
Fashion-MNIST,0.4,49,1.0,1,1
Fashion-MNIST,0.4,146,0.24,0,1
Fashion-MNIST,0.4,130,1.0,1,1
Fashion-MNIST,0.4,132,1.0,1,1
Fashion-MNIST,0.4,30,1.0,1,1
Fashion-MNIST,0.4,193,1.0,1,1
Fashion-MNIST,0.4,78,1.0,1,1
Fashion-MNIST,0.4,152,1.0,1,1
Fashion-MNIST,0.4,115,1.0,1,1
Fashion-MNIST,0.4,97,1.0,1,1
Fashion-MNIST,0.4,3,1.0,1,1
Fashion-MNIST,0.4,142,1.0,1,1
Fashion-MNIST,0.4,36,1.0,1,1
Fashion-MNIST,0.4,116,1.0,1,1
Fashion-MNIST,0.4,97,1.0,1,1
Fashion-MNIST,0.4,40,1.0,1,1
Fashion-MNIST,0.4,24,1.0,1,1
Fashion-MNIST,0.4,103,0.18666666666666668,0,1
Fashion-MNIST,0.4,158,0.22,0,1
Fashion-MNIST,0.4,49,1.0,1,1
Fashion-MNIST,0.4,79,1.0,1,1
Fashion-MNIST,0.4,120,1.0,1,1
Fashion-MNIST,0.4,38,0.22,0,1
Fashion-MNIST,0.4,43,1.0,1,1
Fashion-MNIST,0.4,50,1.0,1,1
Fashion-MNIST,0.4,63,0.21333333333333335,0,1
Fashion-MNIST,0.4,179,1.0,1,1
Fashion-MNIST,0.4,53,1.0,1,1
Fashion-MNIST,0.4,141,1.0,1,1
Fashion-MNIST,0.4,70,1.0,1,1
Fashion-MNIST,0.4,73,1.0,1,1
Fashion-MNIST,0.4,92,1.0,1,1
Fashion-MNIST,0.4,52,1.0,1,1
Fashion-MNIST,0.4,49,1.0,1,1
Fashion-MNIST,0.4,18,1.0,1,1
Fashion-MNIST,0.4,166,1.0,1,1
Fashion-MNIST,0.4,80,1.0,1,1
Fashion-MNIST,0.4,42,1.0,1,1
Fashion-MNIST,0.4,29,1.0,1,1
Fashion-MNIST,0.4,190,1.0,1,1
Fashion-MNIST,0.4,23,1.0,1,1
Fashion-MNIST,0.4,43,1.0,1,1
Fashion-MNIST,0.4,182,1.0,1,1
Fashion-MNIST,0.4,165,0.18666666666666668,0,1
Fashion-MNIST,0.5,105,1.0,1,1
Fashion-MNIST,0.5,180,1.0,1,1
Fashion-MNIST,0.5,199,0.18,0,1
Fashion-MNIST,0.5,197,0.22,0,1
Fashion-MNIST,0.5,130,1.0,1,1
Fashion-MNIST,0.5,128,1.0,1,1
Fashion-MNIST,0.5,164,1.0,1,1
Fashion-MNIST,0.5,145,1.0,1,1
Fashion-MNIST,0.5,130,1.0,1,1
Fashion-MNIST,0.5,103,0.26666666666666666,0,1
Fashion-MNIST,0.5,154,1.0,1,1
Fashion-MNIST,0.5,187,1.0,1,1
Fashion-MNIST,0.5,114,1.0,1,1
Fashion-MNIST,0.5,103,0.2,0,1
Fashion-MNIST,0.5,38,0.24666666666666667,0,1
Fashion-MNIST,0.5,180,0.19333333333333333,0,1
Fashion-MNIST,0.5,66,0.24,0,1
Fashion-MNIST,0.5,50,1.0,1,1
Fashion-MNIST,0.5,100,0.18666666666666668,0,1
Fashion-MNIST,0.5,129,1.0,1,1
Fashion-MNIST,0.5,169,0.18,0,1
Fashion-MNIST,0.5,171,0.2,0,1
Fashion-MNIST,0.5,23,1.0,1,1
Fashion-MNIST,0.5,183,0.25333333333333335,0,1
Fashion-MNIST,0.5,24,0.21333333333333335,0,1
Fashion-MNIST,0.5,44,1.0,1,1
Fashion-MNIST,0.5,1,1.0,1,1
Fashion-MNIST,0.5,64,0.16666666666666666,0,1
Fashion-MNIST,0.5,99,1.0,1,1
Fashion-MNIST,0.5,128,1.0,1,1
Fashion-MNIST,0.5,190,1.0,1,1
Fashion-MNIST,0.5,191,1.0,1,1
Fashion-MNIST,0.5,168,1.0,1,1
Fashion-MNIST,0.5,33,1.0,1,1
Fashion-MNIST,0.5,67,1.0,1,1
Fashion-MNIST,0.5,89,0.24,0,1
Fashion-MNIST,0.5,40,0.2,0,1
Fashion-MNIST,0.5,65,0.22666666666666666,0,1
Fashion-MNIST,0.5,41,1.0,1,1
Fashion-MNIST,0.5,0,1.0,1,1
Fashion-MNIST,0.5,44,1.0,1,1
Fashion-MNIST,0.5,55,1.0,1,1
Fashion-MNIST,0.5,136,1.0,1,1
Fashion-MNIST,0.5,192,0.26666666666666666,0,1
Fashion-MNIST,0.5,14,0.22,0,1
Fashion-MNIST,0.5,31,1.0,1,1
Fashion-MNIST,0.5,174,0.24,0,1
Fashion-MNIST,0.5,170,1.0,1,1
Fashion-MNIST,0.5,41,1.0,1,1
Fashion-MNIST,0.5,113,0.24666666666666667,0,1
Fashion-MNIST,0.5,2,0.28,0,0
Fashion-MNIST,0.5,112,1.0,1,1
Fashion-MNIST,0.5,15,0.2733333333333333,0,1
Fashion-MNIST,0.5,112,0.18666666666666668,0,1
Fashion-MNIST,0.5,2,0.16666666666666666,0,0
Fashion-MNIST,0.5,27,0.16666666666666666,0,1
Fashion-MNIST,0.5,23,1.0,1,1
Fashion-MNIST,0.5,41,1.0,1,1
Fashion-MNIST,0.5,175,1.0,1,1
Fashion-MNIST,0.5,86,0.22666666666666666,0,1
Fashion-MNIST,0.5,61,0.15333333333333332,0,1
Fashion-MNIST,0.5,84,0.22,0,1
Fashion-MNIST,0.5,66,0.19333333333333333,0,1
Fashion-MNIST,0.5,151,1.0,1,1
Fashion-MNIST,0.5,119,0.2,0,1
Fashion-MNIST,0.5,120,1.0,1,1
Fashion-MNIST,0.5,81,1.0,1,1
Fashion-MNIST,0.5,13,0.22,0,1
Fashion-MNIST,0.5,180,0.2,0,1
Fashion-MNIST,0.5,197,1.0,1,1
Fashion-MNIST,0.5,153,0.22666666666666666,0,1
Fashion-MNIST,0.5,52,0.20666666666666667,0,1
Fashion-MNIST,0.5,188,1.0,1,1
Fashion-MNIST,0.5,189,1.0,1,1
Fashion-MNIST,0.5,79,1.0,1,1
Fashion-MNIST,0.5,167,1.0,1,1
Fashion-MNIST,0.5,84,1.0,1,1
Fashion-MNIST,0.5,110,1.0,1,1
Fashion-MNIST,0.5,81,1.0,1,1
Fashion-MNIST,0.5,25,1.0,1,1
Fashion-MNIST,0.5,65,0.22666666666666666,0,1
Fashion-MNIST,0.5,125,0.22,0,1
Fashion-MNIST,0.5,68,0.12666666666666668,0,1
Fashion-MNIST,0.5,193,1.0,1,1
Fashion-MNIST,0.5,170,0.2,0,1
Fashion-MNIST,0.5,159,1.0,1,1
Fashion-MNIST,0.5,155,1.0,1,1
Fashion-MNIST,0.5,58,0.18,0,1
Fashion-MNIST,0.5,9,1.0,1,1
Fashion-MNIST,0.5,100,0.22,0,1
Fashion-MNIST,0.5,110,0.22,0,1
Fashion-MNIST,0.5,74,0.20666666666666667,0,1
Fashion-MNIST,0.5,127,1.0,1,1
Fashion-MNIST,0.5,190,1.0,1,1
Fashion-MNIST,0.5,109,1.0,1,1
Fashion-MNIST,0.5,50,1.0,1,1
Fashion-MNIST,0.5,22,1.0,1,1
Fashion-MNIST,0.5,169,1.0,1,1
Fashion-MNIST,0.5,150,0.2,0,1
Fashion-MNIST,0.5,135,0.22666666666666666,0,1
Fashion-MNIST,0.5,88,1.0,1,1
Fashion-MNIST,0.5,93,0.18666666666666668,0,1
Fashion-MNIST,0.5,151,1.0,1,1
Fashion-MNIST,0.5,31,0.21333333333333335,0,1
Fashion-MNIST,0.5,49,0.20666666666666667,0,0
Fashion-MNIST,0.5,196,1.0,1,1
Fashion-MNIST,0.5,14,0.26,0,1
Fashion-MNIST,0.5,24,1.0,1,1
Fashion-MNIST,0.5,93,0.17333333333333334,0,1
Fashion-MNIST,0.5,26,1.0,1,1
Fashion-MNIST,0.5,184,0.18666666666666668,0,1
Fashion-MNIST,0.5,20,0.22,0,1
Fashion-MNIST,0.5,172,1.0,1,1
Fashion-MNIST,0.5,57,1.0,1,1
Fashion-MNIST,0.5,2,0.18,0,0
Fashion-MNIST,0.5,141,0.24666666666666667,0,1
Fashion-MNIST,0.5,20,1.0,1,1
Fashion-MNIST,0.5,135,0.20666666666666667,0,1
Fashion-MNIST,0.5,29,1.0,1,1
Fashion-MNIST,0.5,55,0.26,0,1
Fashion-MNIST,0.5,124,1.0,1,1
Fashion-MNIST,0.5,41,0.2,0,1
Fashion-MNIST,0.5,72,1.0,1,1
Fashion-MNIST,0.5,140,0.25333333333333335,0,1
Fashion-MNIST,0.5,25,1.0,1,1
Fashion-MNIST,0.5,163,1.0,1,1
Fashion-MNIST,0.5,157,1.0,1,1
Fashion-MNIST,0.5,107,1.0,1,1
Fashion-MNIST,0.5,101,1.0,1,1
Fashion-MNIST,0.5,175,1.0,1,1
Fashion-MNIST,0.5,98,0.18,0,1
Fashion-MNIST,0.5,127,1.0,1,1
Fashion-MNIST,0.5,14,1.0,1,1
Fashion-MNIST,0.5,125,1.0,1,1
Fashion-MNIST,0.5,55,1.0,1,1
Fashion-MNIST,0.5,70,1.0,1,1
Fashion-MNIST,0.5,167,1.0,1,1
Fashion-MNIST,0.5,19,1.0,1,1
Fashion-MNIST,0.5,150,1.0,1,1
Fashion-MNIST,0.5,97,0.2,0,1
Fashion-MNIST,0.5,21,0.2,0,1
Fashion-MNIST,0.5,5,0.24666666666666667,0,1
Fashion-MNIST,0.5,61,0.18,0,1
Fashion-MNIST,0.5,166,1.0,1,1
Fashion-MNIST,0.5,22,1.0,1,1
Fashion-MNIST,0.5,151,1.0,1,1
Fashion-MNIST,0.5,185,1.0,1,1
Fashion-MNIST,0.5,112,0.18666666666666668,0,1
Fashion-MNIST,0.5,192,1.0,1,1
Fashion-MNIST,0.5,72,0.16666666666666666,0,1
Fashion-MNIST,0.5,176,0.17333333333333334,0,1
Fashion-MNIST,0.5,68,0.23333333333333334,0,1
Fashion-MNIST,0.5,27,0.18,0,1
Fashion-MNIST,0.5,10,0.20666666666666667,0,1
Fashion-MNIST,0.5,141,1.0,1,1
Fashion-MNIST,0.5,134,1.0,1,1
Fashion-MNIST,0.5,30,0.2866666666666667,0,1
Fashion-MNIST,0.5,158,1.0,1,1
Fashion-MNIST,0.5,116,0.20666666666666667,0,1
Fashion-MNIST,0.5,50,1.0,1,1
Fashion-MNIST,0.5,59,0.23333333333333334,0,1
Fashion-MNIST,0.5,125,1.0,1,1
Fashion-MNIST,0.5,106,1.0,1,1
Fashion-MNIST,0.5,27,1.0,1,1
Fashion-MNIST,0.5,45,1.0,1,1
Fashion-MNIST,0.5,37,0.22,0,1
Fashion-MNIST,0.5,63,0.25333333333333335,0,1
Fashion-MNIST,0.5,61,1.0,1,1
Fashion-MNIST,0.5,137,1.0,1,1
Fashion-MNIST,0.5,188,1.0,1,1
Fashion-MNIST,0.5,50,1.0,1,1
Fashion-MNIST,0.5,186,0.19333333333333333,0,1
Fashion-MNIST,0.5,188,1.0,1,1
Fashion-MNIST,0.5,108,1.0,1,0
Fashion-MNIST,0.5,59,0.26666666666666666,0,1
Fashion-MNIST,0.5,147,0.2733333333333333,0,1
Fashion-MNIST,0.5,115,1.0,1,1
Fashion-MNIST,0.5,20,1.0,1,1
Fashion-MNIST,0.5,143,1.0,1,1
Fashion-MNIST,0.5,105,0.23333333333333334,0,1
Fashion-MNIST,0.5,18,0.24666666666666667,0,1
Fashion-MNIST,0.5,160,0.21333333333333335,0,1
Fashion-MNIST,0.5,8,0.24,0,1
Fashion-MNIST,0.5,12,0.24666666666666667,0,0
Fashion-MNIST,0.5,10,0.20666666666666667,0,1
Fashion-MNIST,0.5,107,1.0,1,1
Fashion-MNIST,0.5,82,1.0,1,1
Fashion-MNIST,0.5,76,1.0,1,1
Fashion-MNIST,0.5,18,1.0,1,1
Fashion-MNIST,0.5,56,1.0,1,1
Fashion-MNIST,0.5,62,1.0,1,1
Fashion-MNIST,0.5,45,1.0,1,1
Fashion-MNIST,0.5,180,1.0,1,1
Fashion-MNIST,0.5,124,1.0,1,1
Fashion-MNIST,0.5,158,1.0,1,0
Fashion-MNIST,0.5,28,1.0,1,1
Fashion-MNIST,0.5,177,1.0,1,1
Fashion-MNIST,0.5,112,1.0,1,1
Fashion-MNIST,0.5,9,0.22666666666666666,0,1
Fashion-MNIST,0.5,14,1.0,1,1
Fashion-MNIST,0.6,34,0.24,0,1
Fashion-MNIST,0.6,28,0.22666666666666666,0,1
Fashion-MNIST,0.6,157,0.24666666666666667,0,1
Fashion-MNIST,0.6,34,0.21333333333333335,0,1
Fashion-MNIST,0.6,185,1.0,1,1
Fashion-MNIST,0.6,58,0.19333333333333333,0,0
Fashion-MNIST,0.6,21,1.0,1,1
Fashion-MNIST,0.6,70,0.21333333333333335,0,0
Fashion-MNIST,0.6,31,0.24,0,1
Fashion-MNIST,0.6,65,0.16666666666666666,0,1
Fashion-MNIST,0.6,175,0.26,0,1
Fashion-MNIST,0.6,120,0.19333333333333333,0,1
Fashion-MNIST,0.6,0,0.16,0,1
Fashion-MNIST,0.6,13,0.2,0,1
Fashion-MNIST,0.6,131,0.22666666666666666,0,1
Fashion-MNIST,0.6,81,0.29333333333333333,0,1
Fashion-MNIST,0.6,66,0.23333333333333334,0,1
Fashion-MNIST,0.6,51,0.15333333333333332,0,1
Fashion-MNIST,0.6,80,0.23333333333333334,0,1
Fashion-MNIST,0.6,179,0.21333333333333335,0,1
Fashion-MNIST,0.6,139,0.18,0,0
Fashion-MNIST,0.6,58,0.22,0,0
Fashion-MNIST,0.6,126,0.26,0,1
Fashion-MNIST,0.6,186,0.19333333333333333,0,0
Fashion-MNIST,0.6,22,0.25333333333333335,0,0
Fashion-MNIST,0.6,76,0.26,0,1
Fashion-MNIST,0.6,155,0.21333333333333335,0,1
Fashion-MNIST,0.6,12,0.13333333333333333,0,1
Fashion-MNIST,0.6,102,0.21333333333333335,0,1
Fashion-MNIST,0.6,181,0.2,0,0
Fashion-MNIST,0.6,192,0.24666666666666667,0,1
Fashion-MNIST,0.6,12,0.25333333333333335,0,0
Fashion-MNIST,0.6,113,0.22,0,1
Fashion-MNIST,0.6,79,1.0,1,1
Fashion-MNIST,0.6,28,0.22,0,1
Fashion-MNIST,0.6,154,0.22,0,1
Fashion-MNIST,0.6,62,0.20666666666666667,0,1
Fashion-MNIST,0.6,0,1.0,1,1
Fashion-MNIST,0.6,196,1.0,1,1
Fashion-MNIST,0.6,167,0.20666666666666667,0,1
Fashion-MNIST,0.6,143,0.21333333333333335,0,1
Fashion-MNIST,0.6,104,1.0,1,1
Fashion-MNIST,0.6,157,1.0,1,1
Fashion-MNIST,0.6,120,0.19333333333333333,0,1
Fashion-MNIST,0.6,123,0.2,0,0
Fashion-MNIST,0.6,138,1.0,1,1
Fashion-MNIST,0.6,83,1.0,1,1
Fashion-MNIST,0.6,169,1.0,1,1
Fashion-MNIST,0.6,81,0.18666666666666668,0,1
Fashion-MNIST,0.6,95,0.2,0,1
Fashion-MNIST,0.6,122,0.26666666666666666,0,1
Fashion-MNIST,0.6,117,0.21333333333333335,0,1
Fashion-MNIST,0.6,97,0.25333333333333335,0,1
Fashion-MNIST,0.6,110,1.0,1,1
Fashion-MNIST,0.6,108,1.0,1,1
Fashion-MNIST,0.6,24,0.2,0,1
Fashion-MNIST,0.6,57,0.26,0,0
Fashion-MNIST,0.6,195,0.19333333333333333,0,1
Fashion-MNIST,0.6,112,0.16666666666666666,0,1
Fashion-MNIST,0.6,165,1.0,1,1
Fashion-MNIST,0.6,117,0.18666666666666668,0,1
Fashion-MNIST,0.6,102,1.0,1,1
Fashion-MNIST,0.6,86,1.0,1,1
Fashion-MNIST,0.6,71,0.22,0,1
Fashion-MNIST,0.6,153,0.2,0,1
Fashion-MNIST,0.6,3,1.0,1,0
Fashion-MNIST,0.6,60,1.0,1,1
Fashion-MNIST,0.6,11,0.20666666666666667,0,1
Fashion-MNIST,0.6,139,0.26666666666666666,0,0
Fashion-MNIST,0.6,171,1.0,1,1
Fashion-MNIST,0.6,50,0.18,0,1
Fashion-MNIST,0.6,188,1.0,1,1
Fashion-MNIST,0.6,39,0.2,0,1
Fashion-MNIST,0.6,2,0.26,0,0
Fashion-MNIST,0.6,116,0.15333333333333332,0,0
Fashion-MNIST,0.6,50,0.23333333333333334,0,1
Fashion-MNIST,0.6,199,1.0,1,1
Fashion-MNIST,0.6,156,0.2,0,1
Fashion-MNIST,0.6,0,0.24,0,1
Fashion-MNIST,0.6,159,0.24,0,0
Fashion-MNIST,0.6,182,0.24,0,1
Fashion-MNIST,0.6,123,0.22666666666666666,0,1
Fashion-MNIST,0.6,4,0.21333333333333335,0,1
Fashion-MNIST,0.6,148,1.0,1,1
Fashion-MNIST,0.6,146,1.0,1,1
Fashion-MNIST,0.6,92,0.17333333333333334,0,1
Fashion-MNIST,0.6,179,1.0,1,1
Fashion-MNIST,0.6,0,1.0,1,1
Fashion-MNIST,0.6,157,0.22666666666666666,0,1
Fashion-MNIST,0.6,17,1.0,1,0
Fashion-MNIST,0.6,77,0.23333333333333334,0,1
Fashion-MNIST,0.6,38,0.22666666666666666,0,1
Fashion-MNIST,0.6,113,1.0,1,1
Fashion-MNIST,0.6,3,0.21333333333333335,0,1
Fashion-MNIST,0.6,6,1.0,1,1
Fashion-MNIST,0.6,154,1.0,1,1
Fashion-MNIST,0.6,102,0.2,0,1
Fashion-MNIST,0.6,191,1.0,1,1
Fashion-MNIST,0.6,115,1.0,1,1
Fashion-MNIST,0.6,31,0.18666666666666668,0,0
Fashion-MNIST,0.6,125,0.25333333333333335,0,1
Fashion-MNIST,0.6,45,0.26,0,1
Fashion-MNIST,0.6,10,1.0,1,1
Fashion-MNIST,0.6,167,1.0,1,1
Fashion-MNIST,0.6,152,0.25333333333333335,0,1
Fashion-MNIST,0.6,164,1.0,1,1
Fashion-MNIST,0.6,58,0.21333333333333335,0,1
Fashion-MNIST,0.6,146,0.22666666666666666,0,0
Fashion-MNIST,0.6,92,0.24,0,1
Fashion-MNIST,0.6,52,1.0,1,1
Fashion-MNIST,0.6,149,0.25333333333333335,0,0
Fashion-MNIST,0.6,160,0.19333333333333333,0,1
Fashion-MNIST,0.6,107,0.13333333333333333,0,1
Fashion-MNIST,0.6,22,0.26666666666666666,0,0
Fashion-MNIST,0.6,75,1.0,1,1
Fashion-MNIST,0.6,67,1.0,1,1
Fashion-MNIST,0.6,69,0.2,0,0
Fashion-MNIST,0.6,150,1.0,1,1
Fashion-MNIST,0.6,173,1.0,1,0
Fashion-MNIST,0.6,77,1.0,1,1
Fashion-MNIST,0.6,96,0.2,0,1
Fashion-MNIST,0.6,182,0.24,0,1
Fashion-MNIST,0.6,90,0.24666666666666667,0,1
Fashion-MNIST,0.6,195,0.28,0,1
Fashion-MNIST,0.6,98,0.24,0,1
Fashion-MNIST,0.6,116,0.24,0,1
Fashion-MNIST,0.6,79,1.0,1,1
Fashion-MNIST,0.6,135,0.21333333333333335,0,1
Fashion-MNIST,0.6,130,0.20666666666666667,0,1
Fashion-MNIST,0.6,125,0.18,0,1
Fashion-MNIST,0.6,166,0.21333333333333335,0,1
Fashion-MNIST,0.6,198,1.0,1,1
Fashion-MNIST,0.6,54,0.19333333333333333,0,1
Fashion-MNIST,0.6,133,0.24,0,1
Fashion-MNIST,0.6,156,0.25333333333333335,0,1
Fashion-MNIST,0.6,196,0.20666666666666667,0,1
Fashion-MNIST,0.6,130,1.0,1,1
Fashion-MNIST,0.6,4,1.0,1,1
Fashion-MNIST,0.6,157,0.22666666666666666,0,1
Fashion-MNIST,0.6,90,0.22,0,1
Fashion-MNIST,0.6,78,0.26,0,1
Fashion-MNIST,0.6,43,0.19333333333333333,0,1
Fashion-MNIST,0.6,82,0.26666666666666666,0,1
Fashion-MNIST,0.6,75,0.21333333333333335,0,1
Fashion-MNIST,0.6,93,0.20666666666666667,0,1
Fashion-MNIST,0.6,44,1.0,1,1
Fashion-MNIST,0.6,111,1.0,1,1
Fashion-MNIST,0.6,65,0.18,0,1
Fashion-MNIST,0.6,187,0.22,0,1
Fashion-MNIST,0.6,172,1.0,1,1
Fashion-MNIST,0.6,0,1.0,1,0
Fashion-MNIST,0.6,130,0.2,0,1
Fashion-MNIST,0.6,58,0.2,0,0
Fashion-MNIST,0.6,33,1.0,1,1
Fashion-MNIST,0.6,166,0.21333333333333335,0,1
Fashion-MNIST,0.6,109,0.26666666666666666,0,1
Fashion-MNIST,0.6,2,0.2,0,0
Fashion-MNIST,0.6,82,1.0,1,1
Fashion-MNIST,0.6,182,0.24,0,1
Fashion-MNIST,0.6,118,0.2733333333333333,0,1
